global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
785.8764841804727	-3.664170034215431	617601.8483878608	13.426142039642311	776.4311926066875	-9.41977232694626	88.73211069150253	602845.3968526431	747.71501702055	-1.4761161164490204	2.178918789240538	559077.7466780414	749.42738823534	612.9298943807097	1.059169	21.420986	0.07535085	0.0430555	-0.012094251	-0.0945667472	-0.0450750274	-0.0312037739	0.020984513	0.0483940601	-0.0703122369	0.0120717253	-0.0409329116	-0.0673258861	0.0430398588	0.0625272499	-0.0002521005	0.0996060981	0.047861455	-0.0593833718	-0.0337782665	0.0526178642	-0.0774988285	0.0567656454	0.0829674045	-0.1118661185	0.0112088883	0.0464828393	-0.0411122214	-0.0509108628	-0.0113596263	-0.0662943373	0.0707219062	0.1715031014	-0.0973592324	0.1587913346	0.0219314337	0.0420281899	0.2496292589	-0.1351622034	0.0096754275	-0.0060294	0.0890491867	0.1384761782	0.1408273623	-0.1294748556	0.0624678029	-0.1058602189	0.0587354968	0.0341616317	-0.0665112889	0.0647740804	0.1434639269	0.0225602609	0.0055184849	-0.0311772449	0.1525875557	-0.0111287114	0.0933811734	-0.1254971625	-0.1028577668	0.0076983573	-0.0822665845	-0.0332982043	-0.0040048812	0.0199129241	0.1200405147	-0.090006506	-0.0108819288	0.0165274679	0.1036075793	0.0855232299	0.0569941689	0.056708168	-0.143670892	0.0890723342	0.026372705	0.1189616815	-0.0035657896	-0.1046489166	0.0352741208	0.0139308244	0.0558040188	0.2062250721	-0.0320641279	-0.0086275206	-0.112397549	0.0744049914	0.0095358777	-0.0729225809	0.0812455225	-0.1439381156	-0.0460897262	-0.0298697466	0.0714913848	0.0791568506	0.2862165754	0.2393083321	-0.1143220903	-0.0718626884	-0.0706089634	-0.0984925444	0.0599054306	0.0661891554	0.0200472455	-0.0050226652	0.1014413551	0.0647104904	0.013011472	0.01156	-3.569999999999962e-05	0.0001336336	1.274489999999973e-09	0.033446	0.0213878999999999	0.0011186349159999	0.0004574422664099	0.0335396	0.0193989	0.00037631732121	0.00112490476816	0.00111467	-0.00054678	2.989683684000002e-07	1.2424892088999998e-06	0.000527319	0.000143787	2.780653277610001e-07	2.0674701369000013e-08	-0.00041812	0.0	1.748243344e-07	0.0
784.4308235073171	-1.4456606731556576	615331.7168683676	2.089934781908869	764.4782765507698	-11.95291605591774	142.8722022398161	584427.0353180353	745.840356367207	-1.8746606533429715	3.514352565192296	556277.8371859624	747.1591687624849	594.998274743557	0.965137	19.519243	0.03480405	0.0195612	0.0267570978	-0.0179365302	-0.0555542738	-0.1374279553	-0.0568941526	0.0443666572	-0.0248492691	0.0076829509	-0.1069264925	0.0423930662	0.066990005	0.0702362331	-0.0564406775	0.0294105135	0.0313698836	0.1201013182	-0.1022303844	0.0921076322	-0.1243168169	-0.0926730652	0.0302040824	0.169348762	-0.0763075661	-0.021352479	0.0889120352	-0.1233968012	-0.0593943641	-0.0203134032	0.0629616954	0.120581249	-0.0483962467	0.0239431827	0.1326492533	0.0042922735	0.1078427721	0.0712209899	0.1090489646	0.1064512422	0.0765172271	-0.0611916605	-0.063374215	-0.1185629698	0.0883632421	0.1085364256	-0.0136803451	-0.1123079719	0.0891801952	-0.030770539	0.0027755454	0.0503805252	-0.0263765537	-0.1686809246	-0.0461977236	0.0187439769	-0.1001512562	0.0226807213	-0.0216097535	0.1121438335	-0.0285754501	-0.0183724545	0.0837537796	0.081168208	0.079986124	-0.0356354446	0.1458652147	-0.0046191903	0.0183821659	0.0295868162	0.0701906722	0.1118928737	-0.0658322381	0.0404293542	-0.2084340759	0.0023701771	-0.0292521448	-0.2128295871	0.0637491989	-0.0695863306	-0.0195831703	0.0397824801	-0.0308726234	-0.0307992002	0.047745022	-0.0473995254	0.263872941	0.0898365705	0.1384147953	0.1382118675	0.046430191	0.0744798061	0.0451609205	0.0544477371	-0.0266704099	0.0352889281	-0.0360757139	-0.152091424	0.0803280635	0.1569607702	-0.0944061313	0.0249440664	0.0649649097	0.0362319929	0.1003129872	0.0607412226	0.0059244253	0.0115746	1.460000000000003e-05	0.00013397136516	2.1316000000000087e-10	0.0262908	-0.0071551999999999	0.00069120616464	5.1196887039999954e-05	0.041792	0.0082524	6.810210576e-05	0.001746571264	0.0008502699999999	-0.0002644	6.990736000005282e-08	7.2295907289983e-07	0.000404082	-0.000123237	1.63282262724e-07	1.5187358169000014e-08	-0.00041812	0.0	1.748243344e-07	0.0
785.2818195457119	0.8509960383947828	616667.536109024	0.7241942573636146	767.6068576723337	3.1285811215639114	9.788019834206102	589220.2879455944	744.9719700928035	-0.8683862744035196	0.7540947215724247	554983.236223953	746.8464534559588	591.3150394488783	0.962988	19.47578	0.0739477499999999	0.0422952	0.0378716687	0.010800063	-0.0355672432	-0.1273649836	-0.0156954307	-0.0880378824	-0.0369390257	0.1322383129	0.0892977261	0.0681942453	0.072926376	0.0745117302	0.1471190161	-0.0383661803	-0.1033211523	0.0981603064	-0.1217379473	0.11540878	-0.0546928268	0.011687204	0.0745596588	-0.0509810011	0.0561782724	-0.0949799703	0.0075209985	-0.0386846273	0.116577694	-0.0992503695	-0.1362512892	-0.0913317488	-0.0712841791	0.0036955662	-0.0369654665	0.1455062239	-0.101024282	-0.2216444287	-0.1286940062	-0.1331254397	0.0507656975	-0.0345018592	0.0025998372	0.0973157157	0.0265428576	0.0316039908	-0.0716566175	-0.0550575158	-0.1015402397	0.0296234138	0.1583671936	-0.0243229239	0.0774190487	0.0399800827	-0.0438303223	-0.0318189891	0.0214659512	0.1060496782	-0.0108478069	0.1004725971	0.0070206792	0.1295834822	0.1203699304	-0.1018852864	-0.0034060955	-0.0535993403	0.1437331981	-0.0325560478	0.0640778344	-0.0379536677	0.077727996	0.1176323779	0.024531573	0.2107437026	-0.0040581724	0.0898621366	-0.0219198148	0.1182095744	-0.0210934952	-0.0029317034	-0.0533104823	-0.0790810468	0.1229499713	0.0409137877	-0.1247767447	0.0431819592	-0.1025424175	0.1278915531	-0.0861000729	-0.1953518787	-0.0654586909	-0.1672769241	-0.0352609605	-0.073856847	-0.0339236939	-0.0829997237	-0.0432711568	0.0505146904	0.0471506201	-0.1426837035	0.0756236452	-0.1112887433	0.0895355762	0.0782108605	0.099141769	0.0566681795	-0.0011853914	0.011562	-1.26000000000015e-05	0.0001336798439999	1.5876000000003774e-10	0.0149916	-0.0112991999999999	0.00022474807056	0.0001276719206399	0.0672285	0.0254364999999999	0.0006470155322499	0.00451967121225	0.0015573	0.0007070300000001	4.998914209001414e-07	2.42518329e-06	0.000441041	3.695899999999998e-05	1.94517163681e-07	1.3659676809999987e-09	-0.00041812	0.0	1.748243344e-07	0.0
786.1646238910937	0.8828043453818282	618054.8158578248	0.7793435122250382	774.3229247778654	6.7160671055316925	45.105557366004845	599575.9918365479	745.790439808592	0.8184697157885239	0.6698926756629471	556203.3801098932	747.1834730609196	598.5914239462684	0.944009	19.091942	0.0360907999999999	0.0217978	0.0246334781	0.0001220001	-0.0648035344	-0.0530471129	-0.038718275	0.0172591523	-0.1458320618	-0.0298306301	0.0346812631	0.049847701	0.0447005388	0.0549379245	0.1074077306	-6.2803e-05	-0.0881902068	0.2665727934	-0.0635905335	-0.0461488701	0.0360955582	0.0300610163	-0.0750132164	-0.2386911139	0.0382325156	-0.0478039011	-0.0835538048	0.0535142535	0.0928129248	0.0577458704	-0.162209685	0.1111307559	-0.0768328929	-0.0436486304	0.0654321625	-0.0138110827	0.0593683009	0.0989496363	-0.0331091364	-0.1074328872	0.0647280116	0.0714527657	-0.007990484	0.0015782261	0.0144600795	0.0891158147	0.0129391076	0.0920194932	-0.1236433053	0.1030791603	-0.2040803801	-0.0502717011	0.0023299767	-0.0675960088	0.0441220095	-0.0053649234	-0.0489624158	-0.1140836852	0.0049149255	0.0541997497	0.0784419909	0.0293136746	0.1460795114	-0.1378095971	0.0668677345	0.0630057058	0.0442390854	-0.034742636	-0.0241368523	0.0459327184	0.0996186884	-0.0057735825	-0.0234351857	0.183434125	0.1675466836	0.0976922964	0.1398441603	0.0068386745	-0.1116243875	0.0904611316	0.0983348164	0.1526971303	0.0524464892	0.0483761584	-0.0871624542	-0.0454278535	-0.0100620198	-0.083118813	-0.0488952913	0.0958430991	0.1449617813	-0.0613054972	-0.0312450061	-0.050529878	-0.1365556586	0.0425896184	0.0547089871	0.0317656415	-0.0261068501	0.0161739291	0.0191837934	0.1343872613	-0.0617690287	-0.1080231166	0.0979282008	0.0524983198	-0.0082906521	0.0115437	-1.8299999999998876e-05	0.00013325700969	3.3488999999995876e-10	0.0334942	0.0185026	0.00112186143364	0.00034234620676	0.0572163	-0.0100121999999999	0.0001002441488399	0.00327370498569	0.00151672	-4.057999999999991e-05	1.6467363999999931e-09	2.3004395584e-06	0.000551615	0.000110574	3.04279108225e-07	1.2226609476e-08	-0.00041812	0.0	1.748243344e-07	0.0
787.4982034703831	1.3335795792894487	620153.420469081	1.778434494297823	778.5611278563738	4.238203078508377	17.962365334677884	606157.4298089888	748.3569260761523	2.566486267560208	6.586851761575128	560038.0888061476	749.4822054068874	605.341809742591	0.928193	18.772076	0.04477165	0.0236768	-0.0050654888	0.0435839831	-0.0421690631	0.0012704499	-0.0294318982	0.0173521444	-0.107523981	-0.0763903195	-0.054623512	-0.0794062509	0.0245629138	-0.0205885392	0.0758504961	0.0934003823	-0.07687638	0.1731961241	-0.1696809962	-0.0975833632	0.0128018306	0.0273599647	0.1608970804	-0.0319482242	-0.1552316619	-0.0715294712	-0.0048814599	-0.0040078445	-0.1080350983	-0.0891968997	-0.0542849432	-0.0430470704	0.0117993302	-0.0378040755	-0.0542496823	0.0264002539	-0.1062291538	0.1190225735	0.1448286058	0.2120984228	0.171637281	-0.0142345497	0.042031671	-0.0178870411	0.0175473992	0.0183715056	0.0068825681	-0.0192521129	0.1593451108	-0.1630041026	-0.02577673	-0.1010097464	-0.0779508228	0.020147007	-0.1285970108	-0.0168232863	0.0530792429	0.0505647058	-0.0599621752	-0.0610052289	0.0838933512	-0.0380681375	0.109164808	-0.0975234763	0.0636229115	0.0525579146	0.108493651	0.0094356336	-0.0777810131	-0.0884272318	-0.0356753506	-0.1551615198	-0.1254324089	0.1193483146	-0.0052452504	-0.0190026432	-0.0728695454	-0.1147355413	0.1533778271	0.0105464917	0.0574153188	-0.0385018546	0.0258666635	0.0050172101	0.1658009505	-0.0792869853	0.0020194644	0.2524557346	0.0259756005	0.0440005828	0.0808821838	-0.0204292278	0.0463758137	-0.0348871639	0.0134738065	-0.0224376364	0.0183747408	0.1247367538	-0.0862342066	0.1408844768	-0.0392685494	0.0199391385	0.0828806737	0.1147153825	0.0966728009	0.0482387676	-0.0153640485	0.0216331	0.0100893999999999	0.0004679910156099	0.0001017959923599	0.0525498	0.0190556	0.00276148148004	0.00036311589136	0.0516891	-0.0055271999999999	3.0549939839999955e-05	0.00267176305881	0.00134552	-0.0001712	2.9309440000000016e-08	1.8104240704e-06	0.000520826	-3.078900000000003e-05	2.712597222759999e-07	9.47962521000002e-10	-0.00041812	0.0	1.748243344e-07	0.0
787.3450104719535	-0.1531929984296312	619912.1655150806	0.0234680947678609	780.3274393379688	1.7663114815950394	3.119856250014463	608910.9125837514	747.5964651938394	-0.7604608823128274	0.5783007535280039	558900.4747703236	749.0839480555902	610.3591412481139	0.931438	18.837704	0.04595275	0.0228655	-0.0167720394	0.0151369489	-0.0398544218	0.0067254173	0.0471449458	-0.1045910179	-0.0913705876	-0.026821635	0.0324735738	-0.085303027	0.0091699356	0.1480176166	0.0005012021	-0.0644544355	-0.0453331394	0.0499802798	-0.0103218233	-0.002102653	-0.0151884467	-0.0083229067	0.2060492694	-0.0235347742	0.1261268714	0.1008375524	0.1294224077	0.0972154969	0.0971169089	-0.052486695	0.0291935241	-0.0092336862	-0.0821384315	-0.0525741554	0.0821418281	-0.048276875	0.0114715259	-0.1074867725	-0.0464256859	-0.0242391826	0.1185742828	-0.0279902525	0.0904853507	-0.0077923913	-0.0719756848	-0.0764219208	0.0317877955	-0.0950548259	0.0041358491	-0.1154979526	-0.0112420175	-0.0286368039	-0.0142943175	0.0456558706	-0.070575831	-0.0243973555	-0.0323406827	0.2332993765	-0.0896739639	-0.0316774868	0.0042476993	0.0860604062	0.162381591	0.020208635	-0.0439892013	0.0003026955	0.0303043977	-0.0350461732	0.091145827	0.0245038224	0.0095549698	-0.1547038919	0.0386021743	0.0411139028	-0.0657421363	-0.0762120603	0.0245577936	0.0752214765	0.1109518702	0.0282073554	0.1227655407	-0.0504959305	-0.029809018	-0.048167515	-0.0962836098	0.0349999962	0.0170560012	-0.0167249219	-0.0412389555	-0.1750465006	0.0547688799	0.0545437163	0.0220653963	0.1013005658	-0.0170788396	0.0668008903	-0.0095870943	0.03374481	0.048993564	-0.0792739883	0.060963606	-0.103542753	-0.0204362797	0.1242922283	0.0953761056	0.0438968002	-0.0223783947	0.0156978	-0.0059352999999999	0.00024642092484	3.522778608999997e-05	0.0459219	-0.0066278999999999	0.00210882089961	4.392905840999999e-05	0.0616989	0.0100098	0.0001001960960399	0.00380675426121	0.00173186	0.00038634	1.4925859559999998e-07	2.9993390596e-06	0.000602081	8.125500000000002e-05	3.6250153056100005e-07	6.6023750250000035e-09	-0.00041812	0.0	1.748243344e-07	0.0
784.8789983849471	-2.4660120870064475	616035.0421057577	6.081215613261895	775.9595095217228	-4.367929816246033	19.0788108796511	602113.1604171926	746.8408596764431	-0.7556055173963614	0.570939697919823	557771.2696822486	748.6348863919889	598.895733181168	1.004319	20.311682	0.11056955	0.0544372	0.0292001478	0.0003666717	-0.0419698217	-0.0435359284	0.0435670545	-0.0311892197	-0.1387421127	0.0011195328	-0.1418975165	-0.0646708294	0.0351302929	0.190675623	0.0939502493	0.105987006	-0.062160421	0.0789614403	-0.0480478384	-0.0618822789	0.0731019708	-0.0176432402	0.0174852756	-0.1455837908	0.0288642606	0.1396365187	-0.0070447969	0.0386084393	-0.0654892439	0.0061070183	0.1376911755	0.0537777717	0.1278704787	0.0192373424	-0.0230065643	-0.091593941	-0.0714439212	-0.185503488	-0.0348079276	-0.1516557394	0.0370611199	0.1784876857	0.085105486	-0.1117605623	0.0151156369	-0.0442606915	0.0109262142	-0.0188749572	0.0460820225	0.0794691442	0.0230483793	-0.0534718596	-0.0425865923	-0.0768873003	-0.0666073056	0.1443055989	0.0947587547	0.067608403	-0.0896501937	-0.0265178724	-0.0825519213	0.0518853749	0.1441718009	-0.0900422162	0.1371772716	0.0046618896	0.0198451065	-0.0661598212	-0.022575073	0.0570550315	-0.1110275879	-0.093620255	-0.03369382	-0.0248565522	0.160171699	0.0711259711	-0.0363191563	0.0287795094	-0.0268894317	-0.0737505881	-0.0621082781	-0.0335778951	-0.2065013984	0.1369506917	-0.1521520291	0.0201967881	0.0025865254	-0.0389410912	-0.0427711493	-0.1402708211	0.1230143641	-0.1146284307	-0.0167156479	0.0685093723	-0.0078802032	0.1037362872	0.0354003528	0.0034771837	-0.0315018188	0.0475481248	0.0192025288	-0.044029169	-0.072990128	-0.0344879099	0.0940386689	0.0394798359	-0.0293067317	0.0185568	0.0028589999999999	0.0003443548262399	8.173880999999983e-06	0.0612622	0.0153403	0.00375305714884	0.00023532480409	0.0896232	0.0279243	0.0007797665304899	0.00803231797824	0.00257532	0.0008434599999999	7.114247715999998e-07	6.6322731024e-06	0.00104754	0.000445459	1.0973400516e-06	1.9843372068100007e-07	-0.00041812	0.0	1.748243344e-07	0.0
786.42719569677	1.5481973118229462	618467.7341314858	2.396914916335797	773.6274839043617	-2.3320256173610687	5.438343480028274	598499.4838521935	746.8564266578201	0.0155669813769918	0.0002423309091916	557794.5220400877	748.1613538584371	589.5581532576505	1.018614	20.600792	0.10799105	0.0606193	0.0307784817	0.1274810652	0.130446673	-1.12393e-05	-0.0352808419	-0.0142548364	-0.1464100785	-0.0080563223	-0.0159281804	0.0094567167	-0.0888004628	0.1005130854	-0.0749117535	0.0894898741	-0.0691527143	-0.0110705889	-0.0559394933	-0.0517148771	-0.0255116619	0.0520817085	-0.2479312757	0.0087380102	-0.0104904918	0.025584421	0.0384839482	-0.0708278162	-0.0378176612	-0.0153774075	0.1014067189	0.0477152414	0.0603160789	-0.0759810532	0.0101645064	-0.0078085056	0.0417553503	-0.0165689048	0.085990379	-0.0564248269	-0.0440383049	0.0142489991	-0.0927975138	0.005269911	-0.1267652093	0.015508358	0.0108629959	0.071650883	-0.0695053552	0.0064986509	0.0548478422	0.0890549396	0.0412578267	0.0512874245	0.0196931997	0.0745511161	0.0224899338	0.0071470821	0.0416009076	-0.1297706201	-0.0517960776	-0.0284444109	0.118267587	-0.0185834449	0.0457894098	-0.145301573	-0.0025557944	0.0176169686	-0.1074075566	-0.0166027957	0.0186299392	0.0672712593	-0.0793862146	-0.171109939	0.0114909192	0.1811712057	0.0716326278	0.0686748252	-0.030899313	-0.0816309219	-0.0345168601	-0.0493266619	-0.075815979	-0.0237721787	-0.0198158686	-0.0588820417	-0.0093503725	-0.0543605156	0.01008815	-0.0494018936	-0.0197168443	0.0294267332	0.0872444514	0.0110290634	-0.0504570819	-0.1799205285	-0.072487543	-0.079317071	0.0946923638	0.0666267235	0.0881086738	-0.0273866402	-0.0932730929	-0.0641438101	0.092661062	0.034995421	-0.0361224311	0.0115305	-0.0070262999999999	0.00013295243025	4.936889168999997e-05	0.103178	0.0419158	0.010645699684	0.00175693428964	0.0983314	0.0087082	7.583274723999998e-05	0.00966906422596	0.00179965	-0.0007756699999999	6.016639488999997e-07	3.2387401225e-06	0.00118943	0.0001418899999999	1.4147437249e-06	2.0132772099999998e-08	-0.000328865	8.9255e-05	1.0815218822500003e-07	7.966455025e-09
790.9575244740163	4.530328777246268	625613.8055220641	20.523878829945662	779.9817328602076	6.354248955845833	40.376479792867855	608371.5035956121	747.6090934017143	0.752666743894224	0.5665072273643335	558919.3565369331	748.3290913747991	614.768457623089	1.091977	22.084509	0.0426826499999999	0.0253596	-0.0542446442	0.1675092298	0.0983759823	0.0918723346	-0.0209304086	-0.1579370339	-0.1722050872	0.0143269684	0.1004288711	-0.0371396499	-0.1824346517	0.1011462083	-0.0177156883	-0.0758100836	-0.1445544154	0.0549946795	0.0794495509	0.0422767541	-0.0219659638	0.0101850829	-0.0305957471	-0.0099816306	0.0438008472	-0.1437156457	0.0252269099	-0.0038352214	-0.0328919893	0.0191561741	0.1013493888	0.1765594226	0.0029839274	0.0516866768	-0.1217463518	-0.0656116406	0.099091359	-0.1055637027	0.0521686505	-0.0363944012	0.0448181098	-0.0986118605	-0.0282518485	0.0649944206	0.1329831012	-0.0885916825	-0.0497098279	0.1201073108	0.0105225982	-0.0266988317	0.0543132813	-0.0739452012	0.0443123113	-0.0377689945	0.0927119719	-0.051429151	-0.0117770319	-0.0476766954	0.0321894143	-0.1488466362	0.0539091516	0.1046503256	0.113292836	0.0193025452	-0.0211683781	-0.1838325932	-0.0876414356	0.0390776886	0.0637822241	0.0893589791	0.014631672	0.173425347	0.1600830572	0.0323355299	0.0732339707	0.1040145267	-0.0297453059	-0.0114566475	-0.0408964642	0.0142894264	-0.0487487399	0.0789639626	-0.0664861366	-0.0221437619	0.0146457002	-0.0474988041	0.0371479971	0.0165281431	-0.0028001324	-0.090029055	-0.0562023857	0.110606308	0.13848518	0.0439232632	-0.0020526278	0.0892257057	-0.1382818507	0.0680153925	-0.069992909	-0.0747616205	-0.0521017401	0.0165624125	0.1407047011	-0.0818588422	0.0912438734	0.030451217	-0.0427992974	0.0115383	7.79999999999878e-06	0.00013313236689	6.083999999998097e-11	0.105638	0.0024599999999999	0.011159387044	6.051599999999951e-06	0.104443	0.0061115999999999	3.7351654559999934e-05	0.0109083402489999	0.00227415	0.0004744999999999	2.251502499999999e-07	5.1717582225e-06	0.00107112	-0.0001183099999999	1.1472980544e-06	1.3997256099999989e-08	-0.00041812	-8.9255e-05	1.748243344e-07	7.966455025e-09
791.939128012196	0.9816035381796836	627167.5824767173	0.9635455061668736	781.2596940100193	1.2779611498117447	1.6331847004281566	610366.709484629	747.4760606620949	-0.1330327396193524	0.0176977098106304	558720.4612629238	748.3075733635369	638.3860594910734	0.970912	19.636042	0.0600630499999999	0.0308525	-0.112163728	0.0996093808	0.0194209768	0.1036724695	-0.0588328583	-0.1682464384	-0.1664243211	-0.0004955308	-0.0737610573	-0.0696790799	-0.1765225786	0.1197995617	0.1144312394	0.0215118654	-0.1196748769	0.1588175766	0.03070294	-0.0636733279	0.0542975795	-0.0648836416	-0.0088189059	0.0325027025	0.1333311559	-0.1267622544	-0.0614242843	0.1220313131	0.0603441632	0.1277565338	0.1145738202	-0.034628436	-0.114619727	0.1130620095	-0.0220949275	0.0885191839	0.0143721318	0.0188642546	0.1146373517	0.0858508912	-0.0149012397	-0.0188120301	-0.0141579751	-0.1218221427	-0.0870583437	0.09102075	-0.0756593197	0.0055040911	-0.04495079	-0.0331475885	0.0031584396	-0.0219824408	-0.0987103655	0.1314535483	0.1771023305	-0.0962749815	-0.1000359262	0.081889561	-0.0040804446	-0.1594273718	0.0987720301	0.1649527672	0.1353987645	-0.0776562783	0.101666716	-0.1087270442	0.0741977207	-0.0214463674	-0.0410620817	0.1781452982	-0.0177337665	0.0193076519	0.1246668249	0.0367644906	0.1029445188	-0.020743668	0.1435262758	-0.0228810513	0.0195891518	0.1563696102	-0.0341357819	0.0420556449	0.0033333068	-0.0283423087	0.0838213478	0.078100973	0.0184096564	0.0951751976	0.1661084298	0.0961957743	-0.0821328704	-0.0226960328	-0.0021492648	-0.0817379914	0.1007251365	-0.0328548258	0.007942432	0.031899603	-0.0428358679	-0.088408062	0.1352641636	-0.1227308388	6.83287e-05	0.0508875091	0.0897877085	0.0258549876	-0.0493116688	0.0222277	0.0106894	0.00049407064729	0.00011426327236	0.102781	-0.0028569999999999	0.010563933961	8.16244899999999e-06	0.104386	-5.6999999999987616e-05	3.2489999999985883e-09	0.010896436996	0.00266307	0.00038892	1.5125876640000005e-07	7.0919418249e-06	0.00134772	0.0002765999999999	1.8163491984e-06	7.650755999999995e-08	-0.000154447	0.000263673	2.3853875809e-08	6.9523450929e-08
792.0901517819422	0.1510237697461889	627406.8085499401	0.0228081790283498	779.5507456362247	-1.7089483737945557	2.9205045442950563	607699.365021994	747.011500198705	-0.4645604633899438	0.2158164241450793	558026.1814291198	747.9096188695412	640.4860571728033	0.930808	18.824961	0.09054584	0.0516872	-0.1282949424	0.0743759018	-0.0119368004	0.1183000626	-0.0848007462	-0.0867461845	-0.1313741633	0.0290258059	-0.0565776457	-0.0065056419	-0.1257389027	0.1474532735	-0.0139810836	-0.1083149688	-0.0141208353	0.1360806125	-0.1486743294	-0.0453719065	-0.0482299419	0.0848243506	-0.04102132	0.0165980805	-0.1751597095	0.1366817289	-0.0042023731	0.0276933339	-0.0783713769	0.1441718251	-0.0659402807	-0.0938796265	-0.0308062855	-0.0965107545	0.0156301483	-0.1418193971	0.1572941417	-0.0234383238	-0.0738529516	0.0825368985	-0.1676460275	-0.0800206812	0.0520380703	0.0937878409	-0.0047747136	-0.0162513027	-0.1530636932	-0.1358525641	-0.1198597687	0.0346814583	-0.0302906358	-0.0773820272	-0.1020679267	-0.0412820785	0.0034996429	0.0578817514	0.0706544507	0.0343774425	0.0100907847	-0.0971174514	0.0902309906	0.1077411741	0.1786473166	0.0583690544	0.0370713849	-0.0088161241	0.1196202376	0.0291172428	-0.1731874523	-0.1488531709	-0.1461056893	0.0284238592	-0.1904844266	-0.0357714171	0.0259136287	-0.1105519997	0.0136452782	0.1700576342	-0.0262901499	0.0786202894	0.006162479	-0.0033303963	-0.0560424167	-0.0980713642	-0.1159315988	0.0969701071	0.0262215128	-0.1608680033	-0.0518371365	0.0261355753	-0.0367049441	-0.0497610189	-0.0650451542	0.0307878628	-0.0304915065	-0.080466483	-0.128059896	-0.1502774354	0.0435102277	0.0763384424	-0.032943406	0.0885150889	0.033961444	0.0093926863	0.0882931893	0.0212145853	-0.0556345156	0.0226784	0.0004507	0.00051430982656	2.031304900000016e-07	0.125525	0.022744	0.015756525625	0.000517289536	0.104212	-0.000174	3.0276000000002607e-08	0.010860140944	0.0020272	-0.00063587	4.043306569000002e-07	4.109539839999999e-06	0.000707033	-0.0006406869999999	4.998956630890001e-07	4.104798319689999e-07	-8.746119999999998e-05	6.698580000000001e-05	7.649461505439997e-09	4.487097401640002e-09
