global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39
681.00899054728	0.1781471878379079	0.0317364205345548	463773.24520622526	872.8854095620424	-4.429139129731425	761928.9382262945	19.617273430518043	680.2177550945859	0.3414418421854179	0.1165825315949718	462696.194345918	691.2479826004154	567.8067877328206	1.146227	39.504951	0.42730399	0.234681	-0.0194607483	0.0002241998	0.0449673363	0.0752478137	-0.021233799	-0.0604405059	0.174467148	-0.0952350098	-0.0018706596	0.0163171244	0.0732835429	0.0031257133	0.0344971504	-0.0224869942	0.0533715319	-0.0059531019	-0.0537096729	0.0700198877	-0.0153926667	-0.0869206724	0.1742625787	-0.0548621809	-0.0702990776	0.0690267749	-0.0069481783	0.1240361106	0.0696283858	0.1790739118	-0.0200578006	0.1121637595	-0.0452922253	0.0197157763	0.0213495347	0.073345708	0.0977464051	-0.1358438992	-0.1148703147	-0.0393207684	0.0230975694	0.1327830893	-0.0560052142	0.0262805834	0.1100902719	0.0886212437	-0.0416722238	-0.062756585	-0.1713760593	0.0124932462	0.121483845	-0.0043772623	0.0416612884	0.0603399003	-0.0127071423	-0.0686095707	-0.0239338832	-0.1470626099	0.1651728029	-0.0244798794	-0.0210684091	0.002590147	0.0433566225	0.0663387389	0.0458984463	0.0169378135	-0.0389398016	0.1219374206	-0.0727455328	-0.0193954665	-0.03796591	0.0207278908	-0.1718275699	-0.0554074772	-0.0828656539	0.0584207979	0.0849729369	-0.0597321103	-0.0638216184	0.00102047	0.0199140962	-0.0177312188	0.016619129	0.0966376468	-0.0720286805	-0.0692776173	-0.1024838945	-0.1069070846	0.0520191437	-0.0605490393	-0.1672605819	-0.1107210118	-0.036472814	-0.1672484962	0.0695158277	-0.030451217	-0.1064242213	-0.092952	0.0167399999999999	0.0002802275999999	0.008640074304	-0.153133	-0.15481554	0.0239678514254916	0.023449715689	-0.124554	-0.1671353	0.015513698916	0.0279342085060899	-0.00299841	0.0009171099999999	8.9904625281e-06	8.410907520999993e-07	0.00174972	-0.00052258	2.7308985640000016e-07	3.0615200784e-06	-0.000472275	-0.0003325729999999	2.2304367562500002e-07	1.1060480032899999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
681.0939410975967	0.084950550316762	0.0072165959991207	463888.95659985655	873.7248538054229	0.8394442433805125	763395.1201573076	0.7046666377446811	680.7905190688042	0.5727639742183328	0.328058570162379	463475.7308539719	692.4515494597456	570.9290500055416	1.151672	39.692616	0.2967594999999999	0.200859	0.0175936132	-0.0170499014	-0.0074150141	-0.0532565245	0.0016157095	-0.0083353606	-0.1240316779	-0.0529890736	0.0347605877	-0.1265080123	0.0017610148	-0.0194737545	-0.033319645	-0.0428484926	0.0076725092	-0.0190660123	0.0523307534	-0.0325609189	-0.1272791789	0.0235901618	-0.0346876408	-0.0536808212	-0.1462797457	-0.0519779496	-0.1911764284	-0.0638891878	0.0453829701	0.1651265224	0.1516238646	0.0704763012	-0.0611307247	-0.0664311431	-0.0102517408	0.063186379	0.0330104896	0.1221030684	-0.1273527293	-0.0950228465	-0.0474541924	-0.0475563378	-0.0649818634	0.0585252339	0.1089901119	0.016798558	0.0178671681	0.0260362051	-0.058451106	-0.0875657765	-0.0367851431	0.0095321064	0.0279003927	0.1017733348	0.0550000194	0.02940739	0.0303977056	0.1116548851	-0.113381124	-0.0163496911	0.0017107744	-0.0348387988	0.0498728348	0.0733458431	0.0731846883	-0.0512384803	-0.0187902134	0.0263590368	-0.018059314	-0.1052245945	-0.0525446265	-0.1612788765	-0.0695780168	-0.0470534618	0.0509998771	-0.0796471904	-0.1334582784	-0.1959124957	-0.0538875645	-0.0144653773	-0.0904640644	-0.0768376293	0.0013407918	-0.0043615912	0.0506030191	-0.0162753635	-0.0606321768	-0.1551097175	0.1016810544	0.1172481613	-0.0807604178	-0.1387316465	0.0661646141	-0.0262480291	0.0676152521	-0.034995421	-0.108871781	-0.0929045	4.750000000000587e-05	2.256250000000558e-09	0.00863124612025	0.0113647	0.1644977	0.02705949330529	0.00012915640609	-0.0110532	0.1135008	0.0001221732302399	0.01288243160064	-0.00282844	0.0001699699999999	8.0000728336e-06	2.888980089999992e-08	0.00154542	-0.0002042999999999	4.173848999999997e-08	2.3883229764000003e-06	-0.000472275	0.0	2.2304367562500002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
678.9038779283013	-2.1900631692954	4.796376685504209	460910.4754660858	870.0659327573151	-3.6589210481078	757014.7273448567	13.38770323628628	679.7677131575679	-1.0228059112363326	1.046131932059985	462084.1438514695	690.8238995312364	563.7218582102865	1.217022	41.944931	0.1701965605	0.104629	-0.0087955878	0.0133318735	0.0477862071	0.0435193635	-0.0128187495	-0.0046258892	0.209889322	-0.029273702	-0.0050643795	0.0187545084	-0.0842014611	0.0431039786	0.0050754367	0.0711063778	0.0502396216	0.0187098419	-0.1458105654	0.09721036	-0.0010837332	-0.1567356362	0.1786860273	0.0537177189	0.1155819207	0.0362280771	0.0002924625	-0.1124931237	0.072566348	-0.0745718252	-0.1921050726	-0.0187974469	-0.1755809484	-0.0516410583	0.0148551693	-0.0270883254	0.0392963889	-0.0260808075	-0.0612935232	-0.1035328296	0.0876185646	-0.1130635198	0.1115904886	-0.0157958612	-0.0084909274	0.0058122878	-0.0059996439	0.0105927496	-0.0614289036	-0.1174884567	0.1095226303	-0.06815423	-0.0261392838	-2.78864e-05	0.1086769882	0.0195255316	0.0164076982	-0.1527255405	0.1850935548	0.0483311056	-0.045169318	0.075890025	0.0352566937	-0.004113866	-0.0367704765	0.0564295065	-0.0398387461	0.1124130346	-0.0632607546	-0.0965354303	-0.0377032256	0.12776647	0.0046543165	-0.0129504224	0.0416154518	0.060611603	-0.2082978062	0.0272868829	-0.0125182931	-0.0359310414	0.0658857318	0.165666746	-0.1646937765	0.0617067606	-0.0757165511	0.035038269	0.1666972753	-0.0375806057	0.0221537955	-0.0514054415	0.0760399125	-0.0358659969	0.0937854918	0.0008453188	0.0656857936	-0.0394798359	-0.1109009027	-0.0996453	-0.0067408	4.543838464000007e-05	0.00992918581209	-0.0839653999999999	-0.0953300999999999	0.0090878279660099	0.0070501883971599	-0.0471756	-0.0361224	0.00222553723536	0.00130482778176	-0.00298746	-0.0001590199999999	8.9249172516e-06	2.528736039999992e-08	0.00154542	0.0	0.0	2.3883229764000003e-06	8.77021e-06	0.0004810452099999	7.69165834441e-11	2.314044940639441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679.8978388411886	0.9939609128872462	0.987958296347648	462261.0712609188	873.0032172883556	2.9372845310405182	762134.6173958197	8.627640416289918	679.8387420736333	0.0710289160654156	0.0050451069174278	462180.71522426006	692.7320649110411	567.7200659904439	1.337011	46.080368	0.3305989605	0.174791	-0.0011456066	-0.0300814699	-0.0702072875	-0.0321975375	0.043516867	0.0159378701	-0.2708721216	0.0553071166	0.0525813889	0.0025494912	-0.1556101354	-0.0410163196	0.0212854702	0.0449521896	0.010620745	0.0419519737	0.146799515	-0.0124912687	0.0190927228	0.1270712612	0.0203297358	-0.0464573843	0.1278509079	0.001685734	-0.0020397439	0.0033597567	-0.0837446356	-0.0561152232	0.0005872239	-0.0716858152	0.0342056237	-0.1006773536	0.0935837896	-0.0378347993	-0.0945564723	-0.1821544629	-0.0217095701	0.0904774118	-0.0092410734	0.0548454139	-0.0028660121	0.013272414	0.0640688761	0.004818955	0.0425719807	0.1302584888	0.0809235294	0.083134164	0.0511048241	-0.0481244428	0.0763582849	-0.1134363889	0.0626701942	0.1937101475	-0.0339802306	0.1891653798	-0.202028845	-0.042265611	-0.0043179489	0.0748513012	-0.0003923484	-0.0813284494	0.0470427026	0.0370617817	-0.0233052767	-0.0252381509	-0.0290402552	-0.0837046484	0.0589967287	0.1186847621	0.0153850334	-0.0190447024	0.0005810884	0.0458936361	0.0248779399	0.0981562775	-0.0560424298	-0.0326690866	-0.0465122357	0.0873959705	-0.0056336324	0.0269529466	-0.04360763	-0.0650158222	-0.0369871626	0.0581544094	-0.0945049637	0.0014169018	0.0100899236	0.102632489	0.0409594082	0.0355965071	0.0637282764	-0.0438968002	-0.1125037874	-0.0473726	0.0522727	0.00273243516529	0.00224416323076	-0.173727	-0.0897616000000001	0.00805714483456	0.0301810705289999	-0.182939	-0.1357633999999999	0.0334666777209999	0.0184317007795599	-0.00355162	-0.00056416	1.26140046244e-05	3.182765056000002e-07	0.00155624	1.0819999999999929e-05	1.1707239999999843e-10	2.4218829376e-06	-0.000472275	-0.0004810452099999	2.2304367562500002e-07	2.314044940639441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680.4314840807302	0.53364523954167	0.2847772416854863	462987.004528305	875.0091326282821	2.00591533992656	765640.9821828987	4.023696350952686	679.7464385430917	-0.0923035305415851	0.0085199417504413	462055.2207120172	691.5640481285202	564.8812334810418	1.186663	40.898613	0.4317821	0.259928	-0.0079783618	0.0136443285	0.0671154067	-0.0140045306	0.02287761	0.022027322	0.1057548358	0.0070486162	-0.0618577597	-0.0047115704	0.0353002403	0.0073339283	0.0198936991	0.0035658004	-0.021199478	0.0639718364	-0.0297660317	0.136853139	-0.0381434932	-0.0153725698	0.0413135988	0.0445347454	0.0272955974	0.059698359	-0.0620017569	0.0134051183	0.0020157977	-0.1702953643	0.026828298	-0.1336422158	0.0156587156	-0.0752419772	0.1518879426	-0.080961835	-0.0475888088	-0.0007592707	-0.0112288568	-0.129043609	-0.0845014892	0.1120280857	-0.1224211709	0.1460420891	-0.0830794185	-0.0929834608	-0.0370706492	0.0667893499	-0.0599210517	-0.0373391166	-0.1051314671	0.0947307059	-0.025661208	-0.070343843	-0.0535257643	0.0223067039	0.0081430602	-0.0582840185	0.0856844041	0.0450256721	0.0088793455	-0.0055306694	-0.032703357	0.0089243084	0.0564721431	0.066665733	0.0859852901	0.0002782463	-0.0687239571	-0.1570569617	-0.0208469688	0.0990065956	0.0351329639	-0.0082399322	-0.0738868748	-0.1269124414	-0.0349713579	0.0309538266	-0.0325916442	-0.0169558473	-0.0765642299	0.0003774257	-0.0639301764	-0.0182416617	-0.0372753211	0.0171026747	-0.1266571151	0.1888103471	0.0471830164	-0.0173493116	0.0342866645	0.0146824939	-0.1407531932	0.158213631	0.0617435365	-0.0482387676	-0.1136742748	-0.0254767	0.0218959	0.00047943043681	0.00064906224289	-0.019826	0.1539009999999999	0.0236855178009999	0.000393070276	0.0236342	0.2065731999999999	0.00055857540964	0.04267248695824	-0.00335379	0.0001978299999999	1.12479073641e-05	3.9136708899999997e-08	0.00234665	0.00079041	6.247479681000001e-07	5.5067662225e-06	-0.000472275	0.0	2.2304367562500002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
681.3531510837993	0.9216670030690466	0.8494700645462779	464242.1164918226	870.3731366887907	-4.6359959394914085	757549.3970694845	21.49245835098083	681.0329239125656	1.286485369473894	1.6550446058703816	463805.8434528984	691.455196861442	563.0254441036155	1.038004	35.775043	0.25417015	0.149935	0.0307243246	0.0053323305	-0.0613574952	-0.0351085157	-0.0356317461	-0.0158063522	-0.0975881729	-0.0297773878	0.0749645541	-0.1319403625	-0.0370760134	-0.0131735264	-0.0360832335	0.0168012863	-0.0047290306	0.0294368566	0.0843902198	0.0063311486	0.063803365	0.0345850458	0.0857098337	0.0200571903	0.0280813247	0.0458738309	-0.0226181133	-0.0013355084	-0.1033397697	0.0435520727	0.1113387585	0.0033464175	-0.0308924536	0.0746425396	-0.0486708502	-0.0811901044	-0.0025986645	-0.0115676344	0.0671201344	0.0396340516	0.0693267328	-0.0882131399	-0.0468381002	0.0235294319	0.0544532452	-0.0319190151	-0.0940418197	0.0448415209	0.0839470611	0.1335035859	-0.0654041062	0.0220239972	0.0357518261	0.1827851392	-0.0471034743	0.0052304805	0.0397992979	0.0554566885	-0.0479062488	-0.065771125	0.0056642659	0.0180182698	-0.0085570042	-0.0556913359	0.0844061249	-0.035296516	-0.0395529857	0.0342306985	-0.0510165385	-0.0131881477	-0.040641353	0.0322565	-0.0234009685	0.024211843	0.0568223296	0.0037711216	0.0140430488	-0.0389137873	-0.0209968534	-0.0634053863	0.0356360857	-0.0437765123	0.1099110417	-0.0528975206	-0.1040562106	0.0930421693	-0.0945665265	0.0683534116	-0.0696677854	0.1681790008	-0.1216409376	0.143429587	-0.0045612571	-0.0457022834	0.0597324219	-0.0524983198	-0.1144078661	-0.0198856	0.0055911	3.126039921000002e-05	0.00039543708736	-0.102903	-0.083077	0.006901787929	0.010589027409	-0.0989421	-0.1225763	0.00978953915241	0.01502494932169	-0.00356505	-0.00021126	1.27095815025e-05	4.46307876e-08	0.00190692	-0.0004397299999999	1.933624729e-07	3.6363438864e-06	-0.0006798	-0.000207525	4.621280400000001e-07	4.3066625625000036e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680.9833179569856	-0.3698331268136599	0.1367765416887686	463738.279335705	875.4831366883826	5.109999999591878	766470.7226257293	26.11209999582899	680.8980187525432	-0.1349051600224129	0.0181994022006728	463622.1119411386	693.347037886089	565.4124041530985	1.03344	35.617722	0.284003	0.148013	-0.0086771722	0.0119241107	0.0376008414	0.0022479442	0.0432503683	0.0033124256	0.1054538811	0.04223123	0.0440471346	0.0793544127	-0.0588509539	-0.019451098	0.0173035257	-0.0444143979	0.0113100547	0.1240074229	0.0017867945	0.0744072554	-0.1060129057	-0.0519903518	0.1313876844	0.0124671864	-0.0271631595	0.0111939142	-0.1767172523	0.0812600648	0.1775082423	-0.0244655125	0.0863856984	-0.0310322276	0.0011052586	0.033007937	-0.0440167029	-0.0346911383	0.0377158817	-0.1364518069	0.0818738936	-0.0010624965	0.0770516541	0.0320223652	0.0604244898	0.0325006123	-0.0219217951	-0.0426666124	0.0326455783	-0.0602760337	0.0858431212	0.0287654288	-0.1695604471	0.0068510285	-0.0094833834	-0.0498014961	-0.0777001268	0.076879814	-0.007437661	-0.0318430059	0.0894771525	0.0572422639	0.0448065427	-9.27647e-05	-0.0469701736	0.0550379886	0.0213174197	-0.0287612706	0.0639202673	-0.0368652317	-0.0285731167	-0.1651737675	0.0076112677	-0.0022044242	-0.0231176697	-0.1119610365	-0.1316291968	-0.0230410704	-0.0106781038	-0.1558427982	-0.0415145193	-0.028120471	-0.0111360337	0.0445212881	-0.0169452598	-0.0131866997	-0.1483212838	-0.1077938076	-0.1128809311	0.0861270075	-0.0744828156	-0.0235414062	0.1293659256	0.1131683823	0.1931300846	-0.0062566651	0.0576957916	-0.0566681795	-0.1147017419	-0.07496	-0.0550743999999999	0.0030331895353599	0.0056190015999999	-0.0588126	0.0440903999999999	0.0019439633721599	0.00345892191876	0.0245926	0.1235347	0.0006047959747599	0.0152608221040899	-0.00325797	0.00030708	1.06143685209e-05	9.429812640000025e-08	0.0020967	0.0001897799999999	3.6016448399999954e-08	4.39615089e-06	-0.00140901	-0.00072921	1.9853091801e-06	5.317472241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679.9866311418975	-0.9966868150880828	0.993384607370426	462381.818531707	875.3898765179446	-0.0932601704380431	766307.4359101022	0.0086974593901328	681.837586424628	0.9395676720847632	0.8827874104267811	464902.494261362	692.9694600534114	566.449151401324	1.086166	37.434952	0.1672436	0.097155	0.0623655925	0.0347289148	-0.0140376175	-0.0798572318	-0.0105325938	-0.0089672915	-0.1103116637	-0.024722586	0.0185863276	-0.0106921155	-0.0281846972	-0.0488572416	-0.0595239463	-0.0548829031	0.0605007134	-0.1285984412	0.0384020727	0.105600655	0.0805619775	0.0413552351	-0.0208784675	-0.0325201617	-0.0799061778	-0.0943309651	-0.0598946723	0.0097910032	-0.0792274009	-0.0120619014	0.0346487509	0.0713546042	-0.0726823269	0.0607334858	0.0733991237	0.0277020097	0.1296604351	-0.0663370865	0.0342781078	0.1110899817	0.0527176094	0.0838904452	0.0224309797	-0.0014303691	0.0247376061	-0.0475867226	-0.1655638593	0.1502057964	0.0587430074	0.0450518748	-0.107964736	-0.0319355618	-0.1035595921	-0.0615129315	0.0003469905	-0.1257920202	0.0443585739	0.0863305699	-0.0618953026	-0.1087748975	0.0418561543	-0.0164484122	0.1113367344	0.0288358979	-0.0555621166	0.1307596278	-0.0958316586	-0.0579943055	0.0341601155	-0.0489132969	-0.0496384394	-0.0320674493	-0.009624836	0.0051798203	0.0266283585	0.0125175741	-0.04930265	-0.1096957613	0.0048252403	0.0224090036	0.1071178695	-0.0109615557	-0.0205755084	0.0330312469	-0.121667071	-0.0011824877	0.1474757804	-0.0162289129	-0.0509405567	-0.0087561295	-0.2029854491	0.0279715882	-0.1411401092	0.1105449273	0.0556345156	-0.0607412226	-0.1145547726	-0.0806404	-0.0056804	3.2266944160000026e-05	0.00650287411216	-0.105857	-0.0470444	0.00221317557136	0.011205704449	-0.0558837	-0.0804763	0.00312298792569	0.00647643486169	-0.00327015	-1.218000000000009e-05	1.06938810225e-05	1.483524000000022e-10	0.00147485	-0.00062185	3.866974225e-07	2.1751825225e-06	-0.00136219	4.6819999999999935e-05	1.8555615961e-06	2.192112399999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
678.9381428606621	-1.04848828123545	1.099327675888068	460957.0018310848	874.6635153666921	-0.7263611512524903	765036.2651136196	0.5276005220488431	681.6959739969874	-0.1416124276405526	0.0200540796622507	464709.4009637013	695.1600584543207	564.7485106998186	1.186527	40.893921	0.0851708	0.0492653	-0.0466834757	-0.0390434266	0.0416167208	0.0478321417	0.0684911579	-0.003674228	0.062049699	-0.0864113617	-0.0097415606	0.0422942878	0.0996597969	-0.0606488603	0.0361502914	-0.03923715	-0.1133180418	0.0527034561	-0.1286906457	0.0177498775	-0.0927672127	-0.0443194429	0.035306966	-0.0677556485	-0.0318281201	0.0535225475	0.0744985677	-0.0777318604	0.0005527369	0.0951736651	-0.0868912586	0.0089658969	0.1512568804	-0.1190125207	0.1003826156	0.0620655368	0.0831298479	0.0525989635	0.0466144935	-0.0256583165	0.0878877764	0.1225901905	0.0157843165	-0.0142082042	0.026607854	-0.0726285673	0.0049152364	-0.0223907354	0.0056910789	0.0600124461	0.030748321	0.0398511414	0.061277411	-0.0125895579	0.0676601952	-0.0461119501	-0.0651242507	-0.0036459078	0.0803222408	0.1332883483	0.0286579915	-0.1117637166	-0.0335092994	0.1228569876	-0.008579615	0.012471931	0.0599371728	0.097588156	0.0083950129	-0.0010752604	0.1079843382	0.0093402598	0.069802378	-0.0622838259	0.0015560379	0.0550666447	-0.0108487757	0.0289391724	0.0016256623	0.0911401544	-0.1213932634	-0.0358504891	0.0354246954	0.0681663256	-0.0241081206	-0.0580939544	-0.0140510454	0.0604747444	0.023265891	-0.1719023922	-0.1562626065	-0.079194596	-0.0496499097	-0.0217194496	0.0535494744	-0.0647104904	-0.1139675232	-0.0823963999999999	-0.0017559999999998	3.083535999999637e-06	0.0067891667329599	-0.0935507	0.0123063	0.00015144501969	0.00875173347049	-0.0124322	0.0434515	0.0001545595968399	0.00188803285225	-0.00286424	0.0004059099999999	8.2038707776e-06	1.6476292809999984e-07	0.00141955	-5.53000000000001e-05	3.058090000000011e-09	2.0151222025e-06	-0.00127026	9.193000000000004e-05	1.6135604676000002e-06	8.451124900000009e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679.4120010150082	0.4738581543460896	0.2245415504402824	461600.6671232175	871.4271409498418	-3.236374416850253	759385.2619840155	10.47411936604282	681.6299755316355	-0.0659984653518677	0.0043557974288016	464619.4235432581	691.8293897665435	560.3556444459374	1.220606	42.068459	0.16102183	0.0719302	0.0883326836	0.064142159	-0.0926318516	-0.0668212094	-0.0543660951	-0.0020061376	0.0106462102	0.0237777213	0.0395020801	-0.124816758	-0.110739689	-0.0168004358	-0.0924330534	-0.0118531914	0.0471940507	-0.1686386354	-0.0557021685	0.1397558479	0.104491304	-0.0174285073	-0.0616742863	-0.0322472092	0.0324371697	-0.1416507422	-0.0651737053	0.1332954758	0.0840137642	-0.0576359398	-0.0033604669	-0.0448962222	-0.0592318446	-0.0040961121	-0.0346857632	0.1114420511	-0.0236177638	-0.0059190813	-0.0920367647	0.0353331354	-0.2069343431	0.1486744414	0.0211147185	-0.0453541778	0.0207375998	0.0520048219	0.0026440651	-0.1124409871	-0.0142779666	0.0806555033	0.0360079387	-0.0606420809	0.0462958183	-0.0503649912	0.1548883636	-0.0837851781	0.0928003837	0.0111401513	0.0568914685	-0.0881980035	-0.0009585446	-0.0215183121	0.135392003	-0.0183662451	-0.0882822659	0.0835361672	-0.0655267837	-0.0159517051	0.0432945045	-0.0266269562	-0.1740740911	-0.0003079128	-0.0636980526	0.0048267673	-0.0970762746	-0.054152476	-0.0651630621	0.0578495766	0.0181796816	0.0696423602	-0.0344897694	-0.0113714351	-0.0430200771	0.0229475174	0.143040078	-0.0491129214	-0.0513711429	-0.0631207068	-0.0257231295	-0.0833187177	0.1135636524	0.110835246	-0.0861256687	-0.0109143153	0.0514415587	-0.0685692013	-0.1129422506	-0.107492	-0.0250956000000001	0.00062978913936	0.011554530064	-0.0764592999999999	0.0170914000000001	0.00029211595396	0.0058460245564899	0.00950483	0.02193703	9.034179332890002e-05	0.0004812332852209	-0.00382593	-0.0009616899999999	1.46377403649e-05	9.248476560999998e-07	0.0020552	0.00063565	4.040509225000002e-07	4.2238470400000005e-06	-0.000929644	0.000340616	8.642379667359999e-07	1.1601925945600007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
